"age","female","metro","member","location","pilot","ID","last","cash","sat","fr1","fr2","ltmem","mamt1","mamt2","rind"
41,1,1,1,1,1,16152,109.839996337891,0,1,1,1,0,525.438842773438,470.5,0.0670847371220589
44,0,1,4,1,1,16154,61.5699996948242,0,4,1,1,1,220.978652954102,274.179992675781,0.157581269741058
48,1,1,1,1,1,16158,22.6599998474121,1,1,3,3,0,129.254959106445,191.169998168945,0.0136091280728579
52,1,1,1,1,1,16160,45.9900016784668,1,1,1,2,0,214.479949951172,268.869995117188,0.0974532663822174
52,1,1,1,1,1,16161,33.1599998474121,0,1,1,NA,0,31.1771335601807,0,0.0974532663822174
49,1,1,4,1,1,16162,32.810001373291,0,5,1,NA,1,23.4352607727051,0,0.180260613560677
49,1,1,3,1,1,16163,29.7399997711182,0,1,1,NA,1,23.4544334411621,0,0.143065959215164
39,1,1,1,1,1,16164,133.36767578125,0,1,2,3,0,757.524047851562,775.010009765625,0.00994591135531664
53,1,1,4,1,1,16165,101.269996643066,0,4,1,3,1,333.376037597656,364,0.208668306469917
49,0,1,4,1,1,16167,38.7799987792969,1,2,2,2,1,137.265502929688,168.470001220703,0.0419671684503555
49,1,1,3,1,1,16169,NA,NA,NA,NA,NA,1,0,0,NA
51,0,0,4,2,1,16170,73.8300018310547,0,5,1,1,1,214.505645751953,286.5,0.235774517059326
48,1,0,4,2,1,16171,31.25,1,4,3,3,1,113.247207641602,119.980003356934,0.0540208071470261
57,1,0,3,2,1,16174,62.6100006103516,1,2,2,3,1,201.079238891602,290.269989013672,0.0662437900900841
48,1,0,3,2,1,16176,94.8600006103516,0,1,1,2,1,336.404907226562,331.630004882812,0.172631964087486
51,1,0,3,2,1,16177,107.220001220703,0,1,2,3,1,367.721527099609,441.630004882812,0.045577347278595
52,1,0,4,2,1,16178,45.8600006103516,1,3,1,1,1,135.378372192383,168.910003662109,0.243563696742058
46,1,0,3,2,1,16180,47.9952545166016,0,1,1,1,1,549.647155761719,513.429992675781,0.16301366686821
52,1,0,4,2,1,16181,46.9599990844727,1,5,1,2,1,140.075653076172,194.839996337891,0.243563696742058
55,0,0,4,2,1,16182,39.3199996948242,1,3,1,1,1,112.164535522461,167.559997558594,0.273151278495789
52,1,0,4,2,1,16184,104.160003662109,0,5,1,1,1,299.840637207031,417.570007324219,0.243563696742058
48,1,0,1,2,1,16185,172.158020019531,0,5,1,1,0,537.669799804688,597.419982910156,0.105949230492115
50,1,0,2,2,1,16186,106.269996643066,0,3,1,1,0,406.892425537109,427.970001220703,0.146608054637909
46,0,0,2,2,1,16188,150.887390136719,0,1,3,3,0,755.232238769531,685.609985351562,0.0256866160780191
48,1,0,3,2,1,16189,67.7200012207031,0,1,1,1,1,237.536773681641,316.149993896484,0.172631964087486
44,1,0,4,2,1,16190,62.7999992370605,0,5,1,1,1,211.508010864258,227.110000610352,0.194470122456551
54,1,0,4,2,1,16191,48.6300010681152,1,4,1,2,1,141.028289794922,165,0.262205898761749
58,1,0,3,2,1,16192,403.660003662109,0,1,3,3,1,122.883171081543,191.070007324219,0.0710923299193382
42,1,0,4,2,1,16194,23.1900005340576,0,5,1,1,1,86.7606964111328,144.639999389648,0.187662392854691
49,0,0,3,2,1,16195,44.189998626709,1,2,1,2,1,158.064071655273,195.649993896484,0.178639337420464
47,1,0,4,2,1,16197,204.088775634766,0,5,1,1,1,664.155151367188,628.200012207031,0.208527475595474
42,1,0,3,2,1,16200,41.810001373291,0,2,1,1,1,163.874984741211,200.119995117188,0.149444967508316
47,1,0,4,2,1,16203,42.2599983215332,0,4,1,1,1,135.375869750977,261.100006103516,0.208527475595474
45,1,0,4,2,1,16204,36.1500015258789,0,5,1,2,1,126.594787597656,161.570007324219,0.198625653982162
45,1,0,2,2,1,16208,30.75,1,1,2,3,0,151.080780029297,166.660003662109,0.0246144961565733
55,1,0,3,2,1,16209,43.2299995422363,1,2,1,2,1,140.955551147461,187.600006103516,0.224473759531975
55,1,0,1,2,1,16211,99.879997253418,0,1,2,3,0,390.067260742188,476.049987792969,0.0302430540323257
50,1,0,3,2,1,16212,23.3799991607666,1,3,2,2,1,98.9378356933594,161.520004272461,0.043233584612608
45,1,0,4,2,1,16213,47.2999992370605,0,4,2,2,1,177.306289672852,334.720001220703,0.0482507310807705
55,1,0,4,2,1,16214,87.9100036621094,0,5,2,3,1,251.915481567383,295.089996337891,0.0777436718344688
52,1,0,4,2,1,16217,22.7700004577637,1,3,1,1,1,72.4642181396484,149.169998168945,0.243563696742058
47,1,0,4,2,1,16218,40.4300003051758,0,4,1,1,1,130.696014404297,194.809997558594,0.208527475595474
59,0,0,3,2,1,16219,21.75,1,1,1,2,1,53.5424575805664,155.479995727539,0.270178318023682
40,1,0,4,2,1,16220,21.0900001525879,0,4,3,3,1,84.4433364868164,140.860000610352,0.0426801256835461
42,1,0,3,2,1,16221,42,0,2,2,3,1,170.482666015625,198.410003662109,0.031845785677433
42,1,0,3,2,1,16222,56.4500007629395,0,1,3,3,1,223.914276123047,288.480010986328,0.031845785677433
45,1,0,4,2,1,16224,40.5200004577637,0,4,1,1,1,135.717254638672,174.080001831055,0.198625653982162
45,0,0,3,2,1,16225,68.6729965209961,0,2,3,3,1,527.526733398438,495.470001220703,0.0349357984960079
42,1,0,4,2,1,16226,103.809997558594,0,5,1,1,1,348.279388427734,462.850006103516,0.187662392854691
59,0,0,4,2,1,16227,20.2600002288818,1,3,1,1,1,43.701473236084,142.580001831055,0.322757959365845
50,1,0,4,2,1,16229,41.0499992370605,1,4,2,2,1,146.131423950195,200.669998168945,0.0591366998851299
59,1,0,3,2,1,16230,94.3099975585938,0,1,3,3,1,267.515655517578,272.779998779297,0.0764478966593742
26,1,0,1,2,1,16231,55.560001373291,0,1,1,1,0,247.164932250977,285.649993896484,0.0962094068527222
53,1,0,4,2,1,16234,24.3600006103516,1,5,3,3,1,87.6258926391602,176.300003051758,0.0691606625914574
50,0,0,1,2,1,16235,27.9799995422363,1,1,2,2,0,139.879791259766,230.559997558594,0.0218324083834887
51,1,0,2,2,1,16236,46.3899993896484,1,1,1,2,0,178.087173461914,199.440002441406,0.152423366904259
44,1,0,4,2,1,16238,72.4199981689453,0,1,3,3,1,256.236785888672,270.869995117188,0.0467656888067722
50,1,0,1,2,1,16239,61.9000015258789,0,1,1,NA,0,53.1216659545898,0,0.114417366683483
51,1,0,4,2,1,16240,60.8800010681152,0,3,1,1,1,186.128829956055,274.950012207031,0.235286056995392
55,1,0,1,2,1,16243,NA,NA,NA,NA,NA,0,0,0,NA
55,0,0,4,2,1,16244,NA,NA,NA,NA,NA,1,0,0,NA
40,1,0,4,2,1,16245,49.2799987792969,0,5,1,1,1,186.734512329102,218.179992675781,0.182764127850533
60,1,0,3,2,1,16246,NA,NA,NA,NA,NA,1,0,0,NA
55,0,0,1,2,1,16247,35.4599990844727,1,1,2,NA,0,28.0295906066895,0,0.0303519703447819
43,1,0,4,2,1,16248,44.2200012207031,0,5,1,2,1,156.010635375977,235.759994506836,0.190820917487144
42,0,0,2,2,1,16249,106.68335723877,0,3,1,1,0,609.921081542969,682.780029296875,0.117121025919914
53,1,0,3,2,1,16250,59.9166412353516,0,1,1,2,1,586.504028320312,647.419982910156,0.206442087888718
59,1,0,3,2,1,16253,63.5299987792969,1,1,2,2,1,185.750686645508,256.790008544922,0.0764478966593742
45,0,0,4,2,1,16254,47.6500015258789,0,5,1,1,1,148.710327148438,211.789993286133,0.199068605899811
53,0,0,4,2,1,16255,67.1100006103516,0,4,3,3,1,188.564544677734,231.539993286133,0.0693721100687981
45,0,0,4,2,1,16257,100.26000213623,0,4,1,1,1,319.576232910156,286.160003662109,0.199068605899811
61,1,0,1,2,1,16258,77.6600036621094,0,1,1,NA,0,50.0420837402344,0,0.201364755630493
49,1,0,4,2,1,16261,42.0499992370605,1,5,2,2,1,148.262115478516,203.270004272461,0.0564385242760181
42,1,0,4,2,1,16262,106.470001220703,0,4,1,1,1,359.182281494141,468.410003662109,0.187662392854691
45,1,0,4,2,1,16263,54.5699996948242,0,1,2,2,1,195.330947875977,274.559997558594,0.0482507310807705
44,1,0,3,2,1,16264,40.0800018310547,0,3,1,1,1,152.199127197266,260.119995117188,0.155335694551468
48,1,0,4,2,1,16266,45.7400016784668,0,5,3,3,1,164.888442993164,291.959991455078,0.0540208071470261
53,1,0,2,2,1,16268,34.4199981689453,0,1,1,NA,0,103.764991760254,0,0.165748745203018
53,0,0,3,2,1,16269,41.5400009155273,1,3,1,1,1,124.746078491211,154.899993896484,0.206895366311073
47,1,0,4,2,1,16270,40.3699989318848,0,4,3,3,1,152.015380859375,157.229995727539,0.0518624819815159
49,1,0,4,2,1,16271,23.6900005340576,1,3,1,1,1,89.8816452026367,174.509994506836,0.220686390995979
48,0,0,1,2,1,16273,NA,NA,NA,NA,NA,0,0,0,NA
NA,1,0,1,2,1,16274,51.8899993896484,0,2,1,1,0,205.959915161133,320.230010986328,0.144536748528481
53,1,0,3,2,1,16275,41.5644454956055,1,1,1,2,1,636.143310546875,591.909973144531,0.206442087888718
53,1,0,4,2,1,16276,40.5,1,4,2,1,1,135.484268188477,234.259994506836,0.0691606625914574
54,1,0,4,2,1,16278,46.0499992370605,1,5,2,2,1,140.816650390625,168.110000610352,0.0732403099536896
63,0,0,4,2,1,16280,52.189998626709,1,5,1,NA,1,18.4921970367432,0,0.385895699262619
64,0,0,3,2,1,16285,31.8400001525879,1,2,3,NA,1,14.4435806274414,0,0.112916201353073
45,0,0,4,2,1,16286,66.6699981689453,0,2,1,NA,1,55.7322196960449,0,0.199068605899811
47,1,0,3,2,1,16287,164.75244140625,0,1,3,2,1,565.349182128906,525.419982910156,0.0375928096473217
45,0,0,4,2,1,16290,50.439998626709,0,5,3,2,1,170.20588684082,304.549987792969,0.0484100952744484
49,1,0,3,2,1,16291,71.9599990844727,0,1,1,3,1,250.998901367188,348.859985351562,0.17822502553463
54,0,0,3,2,1,16292,47.1300010681152,1,1,1,3,1,138.610580444336,176.039993286133,0.2155691832304
52,1,0,4,2,1,16293,64.0199966430664,0,5,1,2,1,187.564056396484,220.839996337891,0.243563696742058
NA,NA,0,1,2,1,16294,53.4514579772949,0,1,1,1,0,594.079711914062,630.890014648438,0.144536748528481
58,1,0,4,2,1,16295,60.4599990844727,1,4,1,3,1,152.263916015625,182.309997558594,0.308567583560944
41,1,0,3,2,1,16296,56.7999992370605,0,1,2,1,1,230.992797851562,267.440002441406,0.0311373621225357
53,1,0,4,2,1,16300,56.7099990844727,1,4,1,2,1,164.345199584961,244.460006713867,0.252528101205826
59,0,0,2,2,1,16301,100.980003356934,0,3,1,3,0,302.415863037109,368.859985351562,0.222270652651787
40,1,0,3,2,1,16303,27.3099994659424,0,2,1,1,1,107.671516418457,244.949996948242,0.145220533013344
52,1,0,2,2,1,16304,97.9100036621094,0,1,2,1,0,372.439056396484,374.959991455078,0.0347659774124622
45,1,0,4,2,1,16305,77.5599975585938,0,3,1,2,1,273.5361328125,417.290008544922,0.198625653982162
45,0,0,1,2,1,16307,38.8300018310547,0,2,1,1,0,168.835952758789,295.350006103516,0.0964970290660858
42,1,0,4,2,1,16308,30.7700004577637,0,3,2,2,1,124.711776733398,263.609985351562,0.0443721227347851
41,1,0,3,2,1,16309,93.4400024414062,0,1,3,3,1,362.937255859375,360.329986572266,0.0311373621225357
58,1,0,2,2,1,16310,45.0499992370605,0,3,1,NA,0,56.9766464233398,0,0.2105652987957
51,0,0,1,2,1,16312,41.1199989318848,1,1,1,2,0,164.251037597656,173.029998779297,0.119641475379467
50,1,0,3,2,1,16313,42.2900009155273,1,3,1,1,1,148.762847900391,166.210006713867,0.184374466538429
41,0,0,4,2,1,16314,NA,NA,NA,NA,NA,1,0,0,NA
36,0,0,4,2,1,16315,44.7299995422363,0,4,2,1,1,159.873992919922,229.080001831055,0.0413269028067589
47,1,0,4,2,1,16317,49.0299987792969,0,4,3,3,1,172.846572875977,252.949996948242,0.0518624819815159
45,1,0,3,2,1,16319,736.679992675781,0,1,2,3,1,272.981231689453,497.369995117188,0.0348134785890579
54,1,0,3,2,1,16320,53.1500015258789,1,1,3,3,1,194.256332397461,188.860000610352,0.0543185956776142
46,1,0,4,2,1,16322,45.060001373291,0,5,1,2,1,160.9619140625,190.470001220703,0.203305020928383
44,1,0,3,2,1,16325,65.3399963378906,0,2,2,3,1,256.134368896484,250.490005493164,0.0336750745773315
62,1,0,3,2,1,16327,89.2200012207031,0,1,1,NA,1,68.6049118041992,0,0.312461704015732
47,1,0,4,2,1,16328,32.4300003051758,0,4,1,NA,1,21.9237518310547,0,0.208527475595474
52,1,0,4,2,1,16330,43.7000007629395,1,3,1,1,1,130.746551513672,179.789993286133,0.243563696742058
57,0,0,1,2,1,16331,71.629997253418,1,3,2,3,0,268.225677490234,419.450012207031,0.0353559330105782
36,1,0,3,2,1,16334,44.0891990661621,0,1,2,1,1,1104.57641601562,1033.60998535156,0.0294223185628653
47,1,0,4,2,1,16335,86.6500015258789,0,4,2,2,1,288.876647949219,286.209991455078,0.0518624819815159
48,1,0,4,2,1,16341,48.9500007629395,0,3,1,2,1,161.06916809082,252.350006103516,0.214313834905624
52,0,0,2,2,1,16342,404.109985351562,0,3,1,1,0,134.419616699219,249.720001220703,0.159177497029305
37,1,0,4,2,1,16345,114.605819702148,0,4,1,1,1,403.110321044922,505.619995117188,0.178814634680748
46,0,0,4,2,1,16346,32.9099998474121,1,3,1,1,1,100.995132446289,148.029998779297,0.20375420153141
42,1,0,3,2,1,16347,50.8278350830078,0,1,3,3,1,814.61572265625,791.530029296875,0.031845785677433
57,1,0,1,2,1,16350,43.6300010681152,1,3,1,2,0,164.442932128906,215.589996337891,0.160258710384369
49,1,0,3,2,1,16353,69.5025863647461,0,1,2,2,1,570.849182128906,538.390014648438,0.0411347970366478
44,0,0,3,2,1,16356,54.8499984741211,0,3,1,1,1,192.84977722168,302.989990234375,0.155714854598045
49,1,0,3,2,1,16357,41.2099990844727,1,5,1,3,1,154.770385742188,190.520004272461,0.17822502553463
51,1,0,2,2,1,16358,43.9799995422363,1,1,1,2,0,169.513641357422,294.859985351562,0.152423366904259
54,1,0,4,2,1,16359,24.6499996185303,1,3,1,1,1,80.3201217651367,112.360000610352,0.262205898761749
61,1,0,4,2,1,16362,29.8999996185303,1,3,1,1,1,69.9883651733398,123.620002746582,0.351996332406998
NA,NA,0,4,2,1,16363,106.279998779297,0,5,3,3,1,405.139465332031,541.849975585938,0.0303501505404711
43,1,0,4,2,1,16364,106.449996948242,0,5,1,1,1,361.047302246094,347.380004882812,0.190820917487144
51,1,0,4,2,1,16366,52.0999984741211,1,4,1,2,1,163.453018188477,259.540008544922,0.235286056995392
NA,NA,0,3,2,1,16368,NA,NA,NA,NA,NA,1,0,0,NA
61,1,0,1,2,1,16369,35.5400009155273,1,1,1,NA,0,24.6471672058105,0,0.201364755630493
59,0,0,4,2,1,16370,NA,NA,NA,NA,NA,1,0,0,NA
42,1,0,1,2,1,16371,29.2800006866455,0,1,2,3,0,150.469177246094,204.199996948242,0.0154297631233931
63,1,0,1,2,1,16373,91.1830062866211,1,1,2,3,0,361.808227539062,348.100006103516,0.0589139461517334
44,1,0,4,2,1,16375,4.75,1,3,1,1,1,19.034049987793,112.580001831055,0.194470122456551
46,1,0,3,2,1,16378,162.331604003906,0,3,1,1,1,618.722961425781,570.039978027344,0.16301366686821
43,1,0,4,2,1,16379,42.0499992370605,0,4,2,2,1,158.276580810547,179.759994506836,0.0454765781760216
48,1,0,3,2,1,16383,43.1599998474121,0,1,2,2,1,161.516677856445,179.75,0.0392606109380722
42,1,0,3,2,1,16384,52.1500015258789,0,3,1,2,1,200.240615844727,254.910003662109,0.149444967508316
50,0,0,3,2,1,16386,48.3199996948242,1,1,3,3,1,174.02946472168,193.470001220703,0.0433794930577278
32,0,0,2,2,1,16387,406.380004882812,0,3,1,1,0,155.744552612305,223.720001220703,0.112269759178162
43,1,0,3,2,1,16388,54.9300003051758,0,2,1,1,1,214.781723022461,251.300003051758,0.152175262570381
57,1,0,4,2,1,16389,80.6399993896484,0,1,2,3,1,227.67951965332,272.399993896484,0.0881730988621712
46,1,0,3,2,1,16390,106.709999084473,0,1,1,3,1,385.695190429688,378.320007324219,0.16301366686821
49,1,0,2,2,1,16391,NA,NA,NA,NA,NA,0,0,0,NA
42,0,0,1,2,1,16392,77.2799987792969,0,1,1,2,0,332.859466552734,396.329986572266,0.0898343622684479
43,0,0,4,2,1,16393,9.35000038146973,1,3,1,2,1,26.2703666687012,102.449996948242,0.191253140568733
46,1,0,4,2,1,16394,41.9599990844727,0,4,3,3,1,154.013305664062,218.5,0.0499447137117386
51,1,0,4,2,1,16397,57.189998626709,0,4,1,2,1,179.500762939453,224.020004272461,0.235286056995392
46,1,0,4,2,1,16398,152.882629394531,0,5,3,3,1,380.366577148438,361.140014648438,0.0499447137117386
59,1,0,4,2,1,16401,36.7900009155273,1,5,1,NA,1,19.0012912750244,0,0.322188377380371
44,1,0,4,2,1,16405,403.519989013672,0,5,1,2,1,131.962005615234,171.789993286133,0.194470122456551
46,1,0,4,2,1,16406,46.0699996948242,0,1,2,2,1,174.444122314453,171.279998779297,0.0499447137117386
52,1,0,4,2,1,16407,105.540000915527,0,5,1,2,1,310.389068603516,309.950012207031,0.243563696742058
45,1,0,4,2,1,16408,41.1599998474121,0,5,2,3,1,157.106552124023,180.419998168945,0.0482507310807705
41,1,0,3,2,1,16409,45.0099983215332,0,3,1,1,1,180.396926879883,262,0.147130787372589
35,1,0,4,2,1,16410,58.5999984741211,0,3,1,1,1,204.293640136719,189.039993286133,0.178376957774162
48,1,0,4,2,1,16411,23.6299991607666,1,4,2,3,1,88.982795715332,186.179992675781,0.0540208071470261
55,1,0,4,2,1,16412,68.8300018310547,0,3,2,3,1,198.069580078125,202.630004882812,0.0777436718344688
54,0,0,4,2,1,16413,32.4500007629395,0,5,2,NA,1,18.8297157287598,0,0.0734612718224525
49,1,0,4,2,1,16415,26.4500007629395,1,3,1,1,1,92.0156936645508,314.970001220703,0.220686390995979
47,1,0,4,2,1,16416,44.0099983215332,0,4,2,3,1,153.661834716797,224.880004882812,0.0518624819815159
49,1,0,4,2,1,16417,43.2000007629395,1,5,1,3,1,140.092529296875,255.160003662109,0.220686390995979
29,0,0,4,2,1,16418,101.519996643066,0,5,1,1,1,335.780242919922,365.25,0.188072457909584
54,1,0,2,2,1,16419,40.3499984741211,1,1,3,3,0,159.175262451172,213.990005493164,0.0394911207258701
55,1,0,4,2,1,16421,39.1699981689453,0,5,2,NA,1,23.4639434814453,0,0.0777436718344688
49,1,0,4,2,1,16422,42.7400016784668,1,4,2,3,1,149.945053100586,295.630004882812,0.0564385242760181
39,1,0,4,2,1,16425,61.5699996948242,0,4,1,3,1,221.796737670898,283.940002441406,0.181002601981163
52,1,0,3,2,1,16427,206.413208007812,0,3,2,3,1,396.342346191406,362.5,0.0481888316571712
43,1,0,4,2,1,16429,55.2599983215332,0,4,1,1,1,188.079788208008,216.610000610352,0.190820917487144
54,0,0,3,2,1,16430,80.6107635498047,0,1,2,3,1,624.500183105469,594.830017089844,0.0544937029480934
49,1,0,3,2,1,16433,22.7600002288818,1,3,1,1,1,83.5373229980469,132.460006713867,0.17822502553463
41,0,0,3,2,1,16434,22.2199993133545,0,3,2,3,1,88.005241394043,196.389999389648,0.0312489345669746
55,1,0,3,2,1,16435,47.6418609619141,1,1,3,3,1,698.298828125,648.200012207031,0.0578956827521324
64,1,0,4,2,1,16437,78.7900009155273,0,5,3,NA,1,31.5953788757324,0,0.144463434815407
47,1,0,4,2,1,16438,46.7900009155273,0,4,1,2,1,152.439910888672,171.089996337891,0.208527475595474
41,1,0,3,2,1,16439,150.340927124023,0,1,1,2,1,495.311676025391,543.200012207031,0.147130787372589
44,0,0,3,2,1,16440,65.473274230957,0,2,2,3,1,667.246826171875,573.239990234375,0.0337940976023674
45,1,0,4,2,1,16441,56.2000007629395,0,4,1,2,1,183.201766967773,279.040008544922,0.198625653982162
52,0,0,4,2,1,16442,87.9800033569336,0,4,2,3,1,264.920196533203,317.609985351562,0.0656732395291328
49,1,0,4,2,1,16445,NA,NA,NA,NA,NA,1,0,0,NA
40,0,0,1,2,1,16446,50.4500007629395,0,1,2,3,0,237.094100952148,258.929992675781,0.0147914886474609
42,0,0,4,2,1,16447,33.7799987792969,0,1,3,3,1,117.357528686523,211.399993896484,0.0445211231708527
47,1,0,4,2,1,16448,50.2700004577637,0,3,1,1,1,163.293975830078,282.910003662109,0.208527475595474
49,1,0,1,2,1,16450,88.4000015258789,0,2,2,3,0,380.773559570312,374.75,0.0205651968717575
41,1,0,3,2,1,16455,78.1267929077148,0,1,3,3,1,573.962280273438,530.010009765625,0.0311373621225357
41,0,0,3,2,1,16456,102.889999389648,0,3,1,1,1,376.679504394531,345.609985351562,0.147496521472931
44,1,0,4,2,1,16458,410.799987792969,0,4,1,1,1,134.615814208984,304.730010986328,0.194470122456551
40,1,0,3,2,1,16459,67.1424255371094,0,1,2,2,1,772.674987792969,749.02001953125,0.0305569488555193
41,0,0,4,2,1,16461,11.4200000762939,1,3,2,3,1,55.260326385498,184.779998779297,0.043589148670435
53,0,0,3,2,1,16462,54.75,1,5,2,3,1,184.489624023438,212.699996948242,0.0512600615620613
44,1,0,3,2,1,16463,126.310569763184,0,1,3,3,1,764.831237792969,665.799987792969,0.0336750745773315
52,1,0,1,2,1,16464,102.720001220703,0,2,1,1,0,408.283233642578,425.890014648438,0.124721169471741
56,1,0,3,2,1,16467,133.210006713867,0,1,1,NA,1,80.4647598266602,0,0.234581157565117
36,1,0,1,2,1,16468,91.3521423339844,0,1,3,3,0,563.279418945312,511.399993896484,0.0141213377937675
44,1,0,4,2,1,16469,21.7900009155273,1,3,1,2,1,76.664924621582,134.970001220703,0.194470122456551
44,1,0,4,2,1,16470,108.120002746582,0,2,2,1,1,367.927337646484,397.570007324219,0.0467656888067722
38,1,0,2,2,1,16471,53.3866119384766,0,1,3,3,0,586.985473632812,497.799987792969,0.0208442155271769
59,1,0,2,2,1,16473,37.2702980041504,1,1,2,1,0,631.691711425781,633.590026855469,0.0568646676838398
50,1,0,4,2,1,16475,106.919998168945,0,5,1,2,1,322.023132324219,307.480010986328,0.227668836712837
41,0,0,3,2,1,16476,83.5599975585938,0,1,3,3,1,319.1357421875,384.890014648438,0.0312489345669746
54,1,0,4,2,1,16477,54.2900009155273,1,5,2,3,1,164.48518371582,200.110000610352,0.0732403099536896
53,1,0,3,2,1,16478,8.60999965667725,1,2,1,2,1,28.7688064575195,156,0.206442087888718
59,0,0,1,2,1,16481,47.6800003051758,0,1,1,NA,0,33.1153755187988,0,0.179618388414383
38,1,0,4,2,1,16483,80.0299987792969,0,3,3,3,1,288.36865234375,284.570007324219,0.0416305102407932
48,1,0,4,2,1,16485,58.745964050293,0,3,2,2,1,393.698699951172,406.299987792969,0.0540208071470261
43,1,0,3,2,1,16487,145.116027832031,0,1,2,3,1,449.158111572266,522.429992675781,0.0326890014111996
51,1,0,4,2,1,16488,NA,NA,NA,NA,NA,1,0,0,NA
50,1,0,3,2,1,16490,829.590026855469,0,1,2,2,1,287.890258789062,321.350006103516,0.043233584612608
44,1,0,4,2,1,16491,40.2599983215332,0,4,1,2,1,135.195556640625,163.309997558594,0.194470122456551
51,1,0,4,2,1,16494,58,0,5,1,1,1,175.7646484375,261.200012207031,0.235286056995392
43,1,0,4,2,1,16495,50.25,0,5,1,1,1,173.342025756836,174.300003051758,0.190820917487144
49,1,0,4,2,1,16496,43.0200004577637,1,4,2,2,1,153.215530395508,179.410003662109,0.0564385242760181
41,1,0,3,2,1,16498,40.2799987792969,0,2,3,3,1,170.062225341797,249.669998168945,0.0311373621225357
35,1,0,3,2,1,16500,105.709999084473,0,1,2,3,1,415.076416015625,381.070007324219,0.0294219739735126
45,0,0,4,2,1,16502,64.7818450927734,0,5,1,1,1,682.264038085938,650.309997558594,0.199068605899811
59,1,0,2,2,1,16503,64.7200012207031,1,1,2,3,0,210.958984375,312.239990234375,0.0568646676838398
38,1,0,2,2,1,16506,49.4900016784668,0,1,2,2,0,213.364120483398,305.869995117188,0.0208442155271769
52,1,0,4,2,1,16507,96.0699996948242,0,4,2,2,1,293.514709472656,273.899993896484,0.0654705762863159
50,1,0,4,2,1,16508,54.1800003051758,0,4,1,1,1,172.281997680664,232.800003051758,0.227668836712837
61,1,0,2,2,1,16512,NA,NA,NA,NA,NA,0,0,0,NA
43,1,0,1,2,1,16513,67.0999984741211,0,1,1,NA,0,120.73983001709,0,0.0914801806211472
43,0,0,2,2,1,16515,64.9100036621094,0,1,3,2,0,267.703948974609,310.649993896484,0.0231115520000458
49,1,0,4,2,1,16516,100.51000213623,0,5,2,2,1,323.679229736328,437.329986572266,0.0564385242760181
47,1,0,4,2,1,16517,113.949592590332,0,4,2,3,1,389.363861083984,457.630004882812,0.0518624819815159
51,0,0,4,2,1,16520,108.410003662109,0,4,1,2,1,313.610687255859,370.529998779297,0.235774517059326
57,1,0,3,2,1,16521,NA,NA,NA,NA,NA,1,0,0,NA
46,0,0,1,2,1,16522,16.5400009155273,1,1,2,3,0,81.907600402832,144.190002441406,0.0178370773792267
45,1,0,2,2,1,16523,44.1300010681152,0,1,2,2,0,193.820678710938,240.5,0.0246144961565733
51,1,0,4,2,1,16525,55.3899993896484,0,5,1,1,1,172.279281616211,239.669998168945,0.235286056995392
47,1,0,3,2,1,16526,98.8581695556641,0,1,1,1,1,490.97705078125,440.630004882812,0.167569503188133
49,1,0,4,2,1,16528,43.75,1,3,1,1,1,143.336975097656,179.190002441406,0.220686390995979
52,1,0,4,2,1,16529,11.3299999237061,1,3,2,2,1,54.2232208251953,148.809997558594,0.0654705762863159
41,1,0,1,2,1,16530,82.4300003051758,0,1,1,1,0,368.580535888672,388.290008544922,0.0879694744944572
46,1,0,4,2,1,16533,51.0699996948242,0,5,1,2,1,173.8388671875,197.610000610352,0.203305020928383
49,0,0,4,2,1,16534,63.8499984741211,0,3,2,3,1,199.970077514648,317.420013427734,0.0566189922392368
48,1,0,3,2,1,16536,NA,NA,NA,NA,NA,1,0,0,NA
47,0,0,4,2,1,16537,108.389999389648,0,5,1,2,1,345.371795654297,363.790008544922,0.208983451128006
46,1,0,4,2,1,16539,57.9900016784668,0,1,2,3,1,209.919235229492,215.199996948242,0.0499447137117386
39,1,0,4,2,1,16541,110.449996948242,0,5,2,3,1,391.208038330078,414.989990234375,0.0420778319239616
61,0,0,3,2,1,16542,81.3099975585938,1,1,2,2,1,209.38410949707,224.960006713867,0.0891290009021759
43,1,0,4,2,1,16543,64.6399993896484,0,5,1,1,1,223.772552490234,278.019989013672,0.190820917487144
44,1,0,2,2,1,16544,99.0962982177734,0,1,3,3,0,551.84130859375,504.640014648438,0.0237618200480938
43,1,0,4,2,1,16547,72.4400024414062,0,3,3,3,1,255.907287597656,285.429992675781,0.0454765781760216
34,1,0,4,2,1,16548,54.0800018310547,0,5,2,2,1,200.570739746094,288.179992675781,0.0413329601287842
41,1,0,3,2,1,16549,162.959075927734,0,1,1,1,1,1062.50903320312,940.400024414062,0.147130787372589
50,1,0,3,2,1,16552,403.470001220703,0,4,3,3,1,145.143249511719,216.330001831055,0.043233584612608
46,1,0,3,2,1,16553,97.3300018310547,0,1,2,2,1,363.855072021484,353.230010986328,0.0361152030527592
42,1,0,4,2,1,16555,47.25,0,5,1,3,1,164.742431640625,317.290008544922,0.187662392854691
43,1,0,4,2,1,16556,40.8899993896484,0,4,1,1,1,141.544387817383,166,0.190820917487144
52,1,0,4,2,1,16561,44.6399993896484,1,5,1,2,1,139.985641479492,252.529998779297,0.243563696742058
55,0,0,3,2,1,16563,47.5299987792969,1,5,2,2,1,161.603073120117,179.320007324219,0.0580798014998436
